_timestamp_utc,_git_commit,_untracked_files,_config,_python,_platform,condition,target_level,replicate_seed,attempt,verifier_a,verifier_b,a_minus_b
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,2,0.04613330267474214,0.05117643050898846,-0.005043127834246319
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,3,0.4587329200372524,0.13856578194085434,0.3201671380963981
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,1,0.8645852627113749,0.9791080512107216,-0.11452278849934672
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,1,0.8645852627113749,0.9791080512107216,-0.11452278849934672
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,1,0.8645852627113749,0.9791080512107216,-0.11452278849934672
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,0,42,1,0.9999999146138429,0.947032384532135,0.05296753008170785
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,0,42,1,0.9999999146138429,0.947032384532135,0.05296753008170785
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,1,0.9999999146138429,0.947032384532135,0.05296753008170785
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,1,3.7799786388131904e-11,0.015682733435710323,-0.015682733397910535
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,2,1.3689056853035535e-09,0.09740729709373733,-0.09740729572483164
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,3,8.967460562645502e-07,0.6696884785922299,-0.6696875818461736
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,1,3.7799786388131904e-11,0.015682733435710323,-0.015682733397910535
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,2,0.22651618263124584,0.8883062471157898,-0.6617900644845439
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,3,0.946392514705266,0.968128150310945,-0.021735635605679038
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,1,3.7799786388131904e-11,0.015682733435710323,-0.015682733397910535
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,2,0.9720054654114665,0.9284583745975163,0.04354709081395014
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,0,42,1,0.9999904726546487,0.05588685077403255,0.9441036218806161
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,0,42,1,0.9999904726546487,0.05588685077403255,0.9441036218806161
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,1,0.9999904726546487,0.05588685077403255,0.9441036218806161
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,1,0.02912108726623222,0.9767454499944455,-0.9476243627282133
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,2,0.13500240447895007,0.9709962161353403,-0.8359938116563902
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,3,0.9820351283652101,0.9678615957582354,0.014173532606974737
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,1,0.02912108726623222,0.9767454499944455,-0.9476243627282133
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,1,0.02912108726623222,0.9767454499944455,-0.9476243627282133
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,2,0.9420673452700903,0.9430735230476418,-0.0010061777775515202
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,0,42,1,0.00014259342075451098,0.019626692705760784,-0.019484099285006273
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,0,42,2,0.7811548295085864,0.021333896517587214,0.7598209329909992
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,0,42,1,0.00014259342075451098,0.019626692705760784,-0.019484099285006273
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,1,0.00014259342075451098,0.019626692705760784,-0.019484099285006273
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,2,0.9999999999575923,0.9815103458155118,0.01848965414208048
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,1,0.058665009478192476,0.9394821359389458,-0.8808171264607534
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,2,6.205782123132492e-05,0.6011174555753787,-0.6010553977541473
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,3,0.013204128166828142,0.9770882760743858,-0.9638841479075576
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,1,0.058665009478192476,0.9394821359389458,-0.8808171264607534
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,2,0.4424384359061664,0.9646995213811899,-0.5222610854750235
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,3,0.9741957587851059,0.9710549374510161,0.0031408213340897717
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,1,0.058665009478192476,0.9394821359389458,-0.8808171264607534
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,2,0.9938384800063552,0.9698218481953396,0.024016631811015654
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,0,42,1,0.999997425320536,0.9836263257100462,0.01637109961048988
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,0,42,1,0.999997425320536,0.9836263257100462,0.01637109961048988
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,1,0.999997425320536,0.9836263257100462,0.01637109961048988
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,1,0.9520252657667163,0.9673879167969208,-0.01536265103020451
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,1,0.9520252657667163,0.9673879167969208,-0.01536265103020451
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,2,0.9966648329967969,0.9407042452526722,0.05596058774412471
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,3,0.9999999907387142,0.9582964368678928,0.041703553870821364
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,1,0.9520252657667163,0.9673879167969208,-0.01536265103020451
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,0,42,1,0.738809353278563,0.03853489631395235,0.7002744569646107
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,0,42,1,0.738809353278563,0.03853489631395235,0.7002744569646107
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,1,0.738809353278563,0.03853489631395235,0.7002744569646107
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,1,0.997764457164925,0.9610243709710105,0.036740086193914556
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,1,0.997764457164925,0.9610243709710105,0.036740086193914556
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,1,0.997764457164925,0.9610243709710105,0.036740086193914556
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,0,42,1,0.999998487076349,0.9773347002511157,0.02266378682523329
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,0,42,1,0.999998487076349,0.9773347002511157,0.02266378682523329
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,0,42,1,0.999998487076349,0.9773347002511157,0.02266378682523329
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,1,42,1,0.7916668207660094,0.9717761389028816,-0.18010931813687225
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_symbolic_loop,1,42,1,0.7916668207660094,0.9717761389028816,-0.18010931813687225
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_symbolic_feedback,1,42,1,0.7916668207660094,0.9717761389028816,-0.18010931813687225
2026-08-22T14:47:16.361858+00:00,e85c645134dafe5024515cf86aa8b00f0ed7e8e9,8,configs/s5_analysis_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,rag_neural_loop,0,42,1,0.9992804843890002,0.23426816368810377,0.7650123207008964
